date_key	buyer_code_sahamdari	buyer_code_melli	buyer_mahal_sodoor	type_of_buyer	buyer_broker_name	buyer_broker_code	seller_code_sahamdari	seller_code_melli	seller_mahal_sodoor	type_of_seller	seller_broker_name	seller_broker_code	number_of_units	price
14020320	xxxx	yyyy	اصفهان	حقیقی ایرانی	مشتری‌الکترونیکی‌بانک‌سامان	4Y	ssss	zzzz	مشگین‌ شهر	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	635	18260
14020321	xxxx	yyyy	نیشابور	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	مشهد	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	735	18200
14020322	xxxx	yyyy	بیرجند	حقیقی ایرانی	مشتری‌الکترونیکی‌اندیشه‌وبینش‌پیشرو-تدبیر	aI	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	1500	17460
14020322	xxxx	yyyy	بیرجند	حقیقی ایرانی	مشتری‌الکترونیکی‌اندیشه‌وبینش‌پیشرو-تدبیر	aI	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	2643	17460
14020322	xxxx	yyyy	بیرجند	حقیقی ایرانی	مشتری‌الکترونیکی‌اندیشه‌وبینش‌پیشرو-تدبیر	aI	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	500	17460
14020322	xxxx	yyyy	بندرگناوه	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	8586	17460
14020322	xxxx	yyyy	اصفهان	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	400	17460
14020322	xxxx	yyyy	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌مهرآفرین‌4	Jv	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	292	17460
14020322	xxxx	yyyy	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	700	17460
14020322	xxxx	yyyy	زاهدان	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	500	17460
14020322	xxxx	yyyy	زاهدان	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	2500	17460
14020322	xxxx	yyyy	خلخال	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	500	17460
14020320	xxxx	yyyy	کهگیلویه	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	324	18060
14020320	xxxx	yyyy	شهرری	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	ssss	zzzz	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	300	18040
14020320	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	300	18200
14020320	xxxx	yyyy	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	76	18060
14020322	xxxx	yyyy	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌خبرگان‌سهام	5L	ssss	zzzz	زرند	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	1808	17440
14020322	xxxx	yyyy	کرمانشاه	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	زرند	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	73	17440
14020322	xxxx	yyyy	رشت	حقیقی ایرانی	مشتری‌الکترونیکی‌بانک‌سامان	4Y	ssss	zzzz	زرند	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	3119	17440
14020321	xxxx	yyyy	شیراز	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	اهر	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	280	18090
14020321	xxxx	yyyy	گرگان	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	نیشابور	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	2	18230
14020316	xxxx	yyyy	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	ssss	zzzz	پاوه	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	2	18830
14020317	xxxx	yyyy	مشهد	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	850	19000
14020321	xxxx	yyyy	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	ssss	zzzz	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	2	17950
14020320	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	همدان	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	500	18570
14020321	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌تدبیرگران‌فردا	3T	50	18030
14020321	xxxx	yyyy	ارسنجان	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	سبزوار	حقیقی ایرانی	مشتری‌الکترونیکی‌مبین‌سرمایه‌-تدبیر	7C	91	17990
14020322	xxxx	yyyy	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	فین	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	329	17370
14020317	xxxx	yyyy	کاشان	حقیقی ایرانی	مشتری‌الکترونیکی‌کارآمد	5V	ssss	zzzz	کرمانشاه	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	1590	18850
14020321	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	کرمان	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	22500	18030
14020321	xxxx	yyyy	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	کرمان	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	5000	18040
14020321	xxxx	yyyy	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌فیروزه‌آسیا	6A	ssss	zzzz	مشهد	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	2	18140
14020316	xxxx	yyyy	قزوین	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	کرمانشاه	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	2	18810
14020321	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	2	18010
14020320	xxxx	yyyy	شهرضا	حقیقی ایرانی	مشتری‌الکترونیکی‌مبین‌سرمایه‌-تدبیر	7C	ssss	zzzz	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌تدبیرگران‌فردا	3T	600	18020
14020316	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌تدبیرگران‌فردا	3T	1000	18780
14020320	xxxx	yyyy	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	ssss	zzzz	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌تدبیرگران‌فردا	3T	400	18020
14020316	xxxx	yyyy	بغداد	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	مرند	حقیقی ایرانی	کارگزاری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3l	4	18780
14020321	xxxx	yyyy	نی‌ ریز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	300	18050
14020322	xxxx	yyyy	شیراز	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	ssss	zzzz	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	455	17480
14020320	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	54000	18750
14020321	xxxx	yyyy	قائمشهر	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	155	18050
14020322	xxxx	yyyy	بندرانزلی	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	545	18130
14020317	xxxx	yyyy	قم	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	ssss	zzzz	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	174	18930
14020317	xxxx	yyyy	کاشان	حقیقی ایرانی	مشتری‌الکترونیکی‌کارآمد	5V	ssss	zzzz	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	479	18930
14020317	xxxx	yyyy	کاشان	حقیقی ایرانی	مشتری‌الکترونیکی‌کارآمد	5V	ssss	zzzz	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	327	18930
14020317	xxxx	yyyy	شیراز	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	ssss	zzzz	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	173	18930
14020317	xxxx	yyyy	شیراز	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	ssss	zzzz	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	118	18930
14020321	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	کرمانشاه	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	35523	18010
14020322	xxxx	yyyy	شیراز	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	ssss	zzzz	اسدآباد	حقیقی ایرانی	مشتری‌الکترونیکی‌بانک‌ملی	3M	130	17480
14020322	xxxx	yyyy	تویسرکان	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	اسدآباد	حقیقی ایرانی	مشتری‌الکترونیکی‌بانک‌ملی	3M	1000	17420
14020322	xxxx	yyyy	شیراز	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	ssss	zzzz	اسدآباد	حقیقی ایرانی	مشتری‌الکترونیکی‌بانک‌ملی	3M	420	17480
14020322	xxxx	yyyy	گرگان	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	مشهد	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	2	17490
14020316	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	ساوه	حقیقی ایرانی	مشتری‌الکترونیکی‌کارگزاری‌آرمان‌تدبیرنقش‌جهان	u4	5250	18890
14020321	xxxx	yyyy	گرگان	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	ماهشهر	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	270	17940
14020321	xxxx	yyyy	ورامین	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	همدان	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	2	18090
14020322	xxxx	yyyy	تویسرکان	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	ماکو	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	2	17380
14020316	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	فردوس	حقیقی ایرانی	مشتری‌الکترونیکی‌اردیبهشت‌ایرانیان	3W	270	18920
14020322	xxxx	yyyy	اهواز	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌نهایتنگر2	3H	2000	17500
14020322	xxxx	yyyy	تهران	حقوقی ایرانی	مشتری‌الکترونیکی‌کارآمد	5V	ssss	zzzz	تبریز	حقیقی ایرانی	مشتری‌الکترونیکی‌نهایتنگر2	3H	2688	17360
14020320	xxxx	yyyy	مشهد	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	ssss	zzzz	باختران	حقیقی ایرانی	مشتری‌الکترونیکی‌تامین‌سرمایه‌نوین‌-رایان	3L	4	18060
14020317	xxxx	yyyy	اهواز	حقیقی ایرانی	مشتری‌الکترونیکی‌بانک‌سپه	3P	ssss	zzzz	شیروان‌وچرداول	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	430	18890
14020317	xxxx	yyyy	فسا	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	ssss	zzzz	میامی	حقیقی ایرانی	مشتری‌الکترونیکی‌بانک‌کشاورزی	3K	70	18980
14020317	xxxx	yyyy	کهگیلویه	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	ssss	zzzz	میامی	حقیقی ایرانی	مشتری‌الکترونیکی‌بانک‌کشاورزی	3K	9	18810
14020317	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	میامی	حقیقی ایرانی	مشتری‌الکترونیکی‌بانک‌کشاورزی	3K	79	18910
14020321	xxxx	yyyy	رامهرمز	حقیقی ایرانی	مشتری‌الکترونیکی‌دانایان‌پارس	Ad	ssss	zzzz	ساری	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	300	18360
14020320	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	خوانسار	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید	3G	246	18750
14020320	xxxx	yyyy	تهران	حقوقی ایرانی	بازارگردان‌الکترونیکی‌الگوریتمی‌تامین‌سرمایه	Nv	ssss	zzzz	خرم‌آباد	حقیقی ایرانی	مشتری‌الکترونیکی‌آگاه‌2	by	830	18140
14020316	xxxx	yyyy	اندیمشک	حقیقی ایرانی	مشتری‌الکترونیکی‌تدبیرگران‌فردا	3T	ssss	zzzz	مشهد	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	10	18940
14020316	xxxx	yyyy	تهران	حقیقی ایرانی	مشتری‌الکترونیکی‌تدبیرگران‌فردا	3T	ssss	zzzz	مشهد	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	1000	18940
14020316	xxxx	yyyy	کاشان	حقیقی ایرانی	مشتری‌الکترونیکی‌کارآمد	5V	ssss	zzzz	مشهد	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	5000	18940
14020316	xxxx	yyyy	اسدآباد	حقیقی ایرانی	مشتری‌الکترونیکی‌بانک‌ملی	3M	ssss	zzzz	مشهد	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	1000	18940
14020316	xxxx	yyyy	اسدآباد	حقیقی ایرانی	مشتری‌الکترونیکی‌بانک‌ملی	3M	ssss	zzzz	مشهد	حقیقی ایرانی	مشتری‌الکترونیکی‌مفید2-مفید	Mo	508	18940
